gender,partner,dependents,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,seniorcitizen,tenure,monthlycharges,totalcharges,totchg_per_tenure,monthly_div_tot,customerid
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,-0.4270691509597626,-1.2835104829748953,-0.9826630497044255,-0.9941502157030858,-0.974627301067384,3.027120274067248,1740-CSDJP
1,1,1,1,2,0,2,0,0,2,2,0,2,1,1,-0.4270691509597626,0.7169011873597534,0.19655515967754872,0.5357248328319959,0.17202059147149384,-0.4840935560263665,0263-FJTQO
0,1,1,1,2,1,2,0,0,0,2,2,1,0,3,-0.4270691509597626,0.9210248271898196,1.2135263246481025,1.4053830444195847,1.1473996822564572,-0.4901910490915535,2696-ECXKC
1,0,0,0,1,0,0,0,0,2,0,0,0,1,2,-0.4270691509597626,-1.201861027042869,-1.1666545433668611,-0.966845266120377,-1.073276550877397,0.5442639121900794,5960-MVTUK
1,0,0,1,2,1,0,2,2,2,2,2,1,1,0,2.341541171383314,1.2067979229519123,1.5430383632981008,2.1167080094009463,1.6361542358355012,-0.5002854026325135,8920-NAVAY
1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,2.341541171383314,-1.038562115178816,0.6749330431998815,-0.7673329640558119,0.4514323197816932,-0.0009366216126843366,2205-YMZZJ
1,0,0,1,2,1,0,0,0,0,0,2,0,0,2,-0.4270691509597626,-0.42619119568861735,0.6163902952163792,-0.21221358727163456,0.5728257421730307,-0.3911442727538934,0921-OHLVP
1,0,1,1,0,2,1,1,1,1,1,1,2,0,0,-0.4270691509597626,0.47195281956367396,-1.5078751316135603,-0.6463223920415343,-1.5271109635311977,-0.4711101308019043,7242-EDTYC
0,1,0,1,2,1,2,0,2,2,2,2,2,1,3,2.341541171383314,1.6150452026120448,1.5095853644503854,2.5697219456595235,1.58274827681405,-0.5078506012898746,9866-OCCKE
1,0,0,0,1,0,0,2,2,0,0,0,0,0,3,-0.4270691509597626,-0.875263203314763,-1.001062199070669,-0.8397620023969582,-0.9873237315843009,-0.23233811120308823,7950-XWOVN
1,1,0,0,1,0,0,2,0,0,0,0,0,1,1,2.341541171383314,0.7577259153257666,-1.1766904430211758,-0.3629005614703658,-1.195267791058847,-0.4842360598547112,3256-EZDBI
1,1,0,1,2,1,0,2,2,0,2,2,1,1,2,2.341541171383314,1.125148467019886,1.328939170672721,1.800263147272768,1.366602043651203,-0.4975666121246882,2519-LBNQL
1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,-0.4270691509597626,-0.7527890194167233,-1.4911486321897025,-0.877106840097335,-1.4358877580442173,-0.31648626052435547,8317-BVKSO
0,0,0,1,0,1,0,2,2,0,2,2,2,1,2,-0.4270691509597626,1.125148467019886,1.1717100760884582,1.623667499322262,1.1458050710427248,-0.4964459578957204,3070-BDOQC
0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,-0.6303148355186835,-1.5145657313831034,-0.8736937213994964,-1.5462778613511161,-0.33067878645502957,9766-HGEDE
0,0,0,1,2,0,2,2,2,2,2,0,1,0,0,2.341541171383314,1.2476226509179256,0.6147176452739935,1.314270505674036,0.6205981012911054,-0.49982410612317113,6121-TNHBO
1,1,0,1,2,1,0,0,2,0,0,2,0,1,2,2.341541171383314,-0.9160879312807763,0.8421980374384593,-0.6045006064387978,0.8935013015145881,-0.20457676688993992,8337-UPOAQ
0,1,1,0,1,0,0,2,2,2,2,2,2,1,2,-0.4270691509597626,1.4109215627819784,-0.169755177704937,0.8093284063697714,-0.10998639603712881,-0.5045541740768053,4111-BNXIF
0,0,1,1,2,1,0,0,2,2,0,0,0,1,3,-0.4270691509597626,-1.1610362990768557,0.7518749405496272,-0.8584233396929327,0.6917414172823683,0.35759937443809586,9430-FRQOC
0,1,1,1,2,1,2,0,2,2,2,2,2,0,2,-0.4270691509597626,1.329272106849952,1.4945315149689131,2.242683117702989,1.6069476824223352,-0.5031730513554216,1163-VIPRI
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-0.71196429145071,-1.4911486321897025,-0.883755772625592,-1.5165331239001396,-0.30381993165581345,8387-UGUSU
1,1,0,1,2,2,1,1,1,1,1,1,1,0,1,2.341541171383314,0.5127775475296872,-1.335592187547825,-0.4892302795072489,-1.2789990313800752,-0.4811802789348362,4584-LBNMK
1,0,0,1,2,0,2,2,2,2,2,0,1,1,1,-0.4270691509597626,0.7577259153257666,0.5528295974057199,0.8192131527284469,0.5435474888871715,-0.48607524256301776,6194-HBGQN
1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,-0.4270691509597626,-1.2835104829748953,-0.9759724499348823,-0.9940615632693758,-0.967976789844237,3.027120274067248,3091-FYHKI
1,1,0,1,2,0,0,2,0,2,2,0,1,0,1,-0.4270691509597626,0.308653907699621,0.2049184093894776,0.28532603381783705,0.28211149163166227,-0.469776923080301,0635-WKOLD
0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,2.341541171383314,0.7169011873597534,0.2149543090437922,0.5171964741865863,0.14422145455873928,-0.4826421351290386,3923-CSIHK
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.4270691509597626,-1.2426857550088821,-0.6682048605358991,-0.9765748707200597,-0.9014716776127677,1.5797746191361692,4432-ADRLB
1,0,0,0,1,0,0,0,2,2,2,2,2,0,1,-0.4270691509597626,1.002674283121846,-0.37716377056077344,0.35992705678488074,-0.34411216685885765,-0.4946829203731055,1139-WUOAH
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,-0.4270691509597626,-1.2426857550088821,0.5361030979818621,-0.9458789655479399,0.24989807789454435,1.4484632766901018,7760-OYPDY
0,1,1,1,2,0,0,0,0,2,0,2,0,1,2,-0.4270691509597626,-0.875263203314763,0.05772521445952887,-0.6814065926823039,0.09262860226535376,-0.23558230098777913,1373-ORVIZ
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,-0.5078406516206438,-1.509547781555946,-0.8310740638933689,-1.4764915042441091,-0.3832162696609493,2320-TZRRH
1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-0.4270691509597626,0.5536022754957004,-1.494493932074474,-0.627505912986567,-1.5233667651424747,-0.4736538251236266,5970-GHJAW
0,1,0,1,2,1,2,2,2,2,0,2,1,1,1,2.341541171383314,1.4109215627819784,1.3640648194628227,2.1088401059091755,1.3450362720897262,-0.5028685330312517,1060-ENTOF
1,0,0,1,0,0,2,0,2,2,0,2,0,1,0,-0.4270691509597626,-0.9569126592467895,0.12128591227018867,-0.7540350989992978,-0.015106320705574385,-0.13262636317471063,0701-TJSEF
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-0.4270691509597626,0.7169011873597534,-1.4744221327658447,-0.5353738712533525,-1.4350089404897302,-0.48774482233799804,6340-DACFT
0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-1.201861027042869,-1.3389374874325966,-0.971499518890157,-1.189660497282468,0.46438751531381534,9277-JOOMO
1,1,0,1,2,0,2,2,2,2,0,2,1,1,1,-0.4270691509597626,0.7985506432917798,0.5611928471176487,0.9203877427000909,0.637769960817599,-0.4895638990260361,0254-KCJGT
0,1,0,1,2,1,2,0,2,2,2,0,2,1,0,-0.4270691509597626,1.6150452026120448,1.1232032277592705,2.100107841188731,1.093450768802729,-0.5063954979827199,1937-OTUKY
0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,-0.4270691509597626,-0.42619119568861735,-1.4643862331115298,-0.8100191108872218,-1.465631521712675,-0.3907512683571015,9746-UGFAC
0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,-0.4270691509597626,1.6150452026120448,-1.3255562878935103,-0.19009480506096624,-1.2927434212412452,-0.5081064129257956,4836-WNFNO
1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,-1.1610362990768557,-1.5028571817864027,-0.9575589236892447,-1.1674921265386449,0.04275198062113935,6260-XLACS
1,1,0,1,2,1,0,2,0,0,2,2,0,1,0,-0.4270691509597626,0.6760764593937402,1.1516382767798286,1.1417085434573393,1.1470893661947459,-0.48342369554990383,5536-RTPWK
1,1,0,1,2,1,0,0,2,0,2,0,0,0,1,-0.4270691509597626,-0.05876864399449818,0.8037270887635868,0.1795858435101231,0.7313897271348792,-0.4381546795863034,9777-WJJPR
0,1,1,1,0,0,2,0,0,0,0,0,1,1,0,-0.4270691509597626,1.1659731949858991,-0.49926721635493526,0.30290137880086315,-0.5324500733087256,-0.49641200796560003,1534-OULXE
1,0,0,1,2,1,2,2,2,0,0,0,1,0,0,-0.4270691509597626,-0.09959337196051142,0.862269836747089,0.2405122285773849,0.9796808427812008,-0.44170093610432126,8496-DMZUK
1,1,1,1,2,1,0,0,2,2,2,2,1,1,0,-0.4270691509597626,1.0434990110878593,1.352356269866122,1.651947625675782,1.295920295707611,-0.49386190243474637,7544-ZVIKX
1,0,0,1,0,0,0,0,2,2,0,0,0,1,2,-0.4270691509597626,-0.05876864399449818,-0.3136030727501139,-0.24929246767088106,-0.3064654557612192,-0.44114837742613716,4701-MLJPN
0,0,0,0,1,0,0,0,2,0,2,2,0,1,0,-0.4270691509597626,0.4311280915976607,-0.5210116656059506,-0.08947429280001033,-0.5412227644380009,-0.4718914639231815,2027-OAQQC
1,0,0,1,0,1,0,2,0,0,0,2,0,1,2,-0.4270691509597626,-1.0793868431448292,0.6615518436607956,-0.7631662996714375,0.936563361684465,-0.012900829252706436,7005-CCBKV
1,1,0,1,0,1,0,2,2,0,2,0,1,1,2,2.341541171383314,1.002674283121846,0.8706330864590179,1.2950994168842285,0.886669943056426,-0.49407989517985185,5198-EFNBM
1,1,1,1,0,0,2,2,2,2,2,2,1,0,0,-0.4270691509597626,1.1659731949858991,0.6782783430846533,1.3237784791894436,0.7230247134150194,-0.4987618785118811,7711-YIJWC
1,1,0,1,2,1,0,2,0,2,2,2,2,1,2,-0.4270691509597626,1.2884473788839388,1.3590468696356652,2.0147798737427665,1.398462148979591,-0.5012777125135643,8984-EYLLL
1,1,1,1,2,0,0,2,2,2,2,2,2,1,0,-0.4270691509597626,1.329272106849952,0.6548612438912523,1.3503742093024715,0.5771160195180328,-0.49988427218104753,2040-LDIWQ
1,1,0,1,2,1,0,0,0,0,0,0,0,0,3,2.341541171383314,-0.09959337196051142,0.4441073511506442,0.032533619093505696,0.45961086513111055,-0.43783363091755606,5419-JKZNQ
1,1,1,0,1,0,0,2,2,2,2,2,1,1,1,-0.4270691509597626,-0.1812428278925379,-0.15470132822346488,-0.2641860765341768,-0.14919197505876383,-0.42872298226255207,3275-RHRNE
0,0,0,1,0,1,2,2,0,2,0,2,1,1,3,2.341541171383314,0.8393753712577932,1.0746963794300828,1.298091436521944,1.1198445495204832,-0.48996225260552095,5195-KPUNQ
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,-0.8344384753487497,-1.5162383813254892,-0.9083789860885704,-1.5129030531908385,-0.25419501685536194,5602-BVFMK
0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.4270691509597626,-1.2835104829748953,-0.6514783611120414,-0.9897619202344361,-0.6454269955216111,3.027120274067248,7252-NTGSS
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2.341541171383314,-0.9977373872128027,0.16979276059937637,-0.7558524738903548,0.23431094221529372,-0.12052120675627265,1016-DJTSV
0,1,0,1,2,1,2,2,2,2,0,0,2,1,0,2.341541171383314,1.6150452026120448,1.0696784296029251,2.0165972486338233,1.0064399136332236,-0.5058511923046722,2057-BOYKM
0,0,0,0,1,0,2,0,0,0,2,0,0,1,2,-0.4270691509597626,-0.6711395634846968,-0.8605596039102638,-0.7152718223595594,-0.7659675114411492,-0.3467345463505168,6537-QLGEX
1,1,1,1,2,1,0,0,2,0,2,0,0,1,0,-0.4270691509597626,-0.6711395634846968,0.8756510362861749,-0.3705025076610063,0.8505223727350013,-0.33092945857794337,0112-QAWRZ
1,0,0,1,0,2,1,1,1,1,1,1,0,0,1,-0.4270691509597626,-1.2835104829748953,-1.5162383813254892,-1.0012202472914657,-1.5050055711133516,3.027120274067248,7926-IJOOU
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,-0.4270691509597626,-1.038562115178816,0.5043227490765322,-0.7500014132654886,0.6371715975138678,-0.06919264205005125,6437-UKHMV
0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,-0.4270691509597626,0.47195281956367396,1.0529519301790675,0.9246652226266032,1.1513446445956417,-0.4776408073247756,5980-NOPLP
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2.341541171383314,-1.2835104829748953,-1.3238836379511245,-0.9986714898223005,-1.3138033734478776,3.027120274067248,9907-SWKKF
0,1,1,1,0,1,0,0,0,0,2,0,0,1,1,-0.4270691509597626,0.39030336363164747,0.4457800010930299,0.49022397123029043,0.5324260457493039,-0.47400591017476995,8387-MOJJT
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,2.341541171383314,-0.42619119568861735,1.073023729487697,-0.08648227316229468,1.001556994092491,-0.39018491078447165,9809-IMGCQ
0,1,0,1,2,0,2,0,0,2,2,2,0,1,2,-0.4270691509597626,-0.42619119568861735,0.4875962496526744,-0.23728006290316345,0.48735155815735853,-0.3936937786374018,2189-UXTKY
0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-0.1812428278925379,-1.4760947827082305,-0.7601964431421493,-1.478106628398302,-0.42607792216217016,0536-BGFMZ
1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,-0.4270691509597626,-1.2835104829748953,-1.4861306823625449,-1.0008213113397704,-1.4750782706091903,3.027120274067248,6469-MRVET
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-0.4270691509597626,-0.9977373872128027,-1.4694041829386872,-0.9487823327519456,-1.5748359389563942,-0.01744141123500219,1614-JBEBI
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,-0.4270691509597626,-0.9160879312807763,1.1332391274135851,-0.5497798917312426,1.3040041067633326,-0.216404071599908,1455-UGQVH
0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,-0.4270691509597626,0.06370553990354154,1.104804078393027,0.4120103615895606,0.9902564596478127,-0.4474547197203696,6393-WRYZE
1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,-0.46701592365463057,-1.5062024816711743,-0.8367256565423874,-1.5285990514049919,-0.3766372695200409,4703-MQYKT
1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,2.341541171383314,-0.6711395634846968,0.7351484411257694,-0.4419563692313416,0.5155028698689748,-0.3142866279192177,3372-KWFBM
1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,2.341541171383314,-0.01794391602848494,0.3437483546074975,0.011212708786228275,0.24672869363976319,-0.44002196934306353,0265-EDXBD
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,2.341541171383314,0.8802000992238064,0.49763214930698896,0.9273912849631885,0.5443679359416611,-0.4913641277860024,6987-XQSJT
1,1,0,1,2,1,0,0,2,0,2,2,0,1,1,2.341541171383314,-0.6303148355186835,1.1984724751666305,-0.2906045017797846,1.0267853705573036,-0.33468095047001506,7029-RPUAV
1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,0.7985506432917798,-1.3004665387577237,-0.4132108176008438,-1.286146199370848,-0.48798934096743124,8532-UEFWH
0,0,0,1,2,0,2,2,2,2,0,0,1,1,1,-0.4270691509597626,1.0434990110878593,0.2166269589861779,0.8958975078876777,0.31803715193514875,-0.4972887265286388,8331-ZXFOE
1,1,0,1,2,1,0,2,2,2,2,2,0,1,2,-0.4270691509597626,1.1659731949858991,1.6551059094379479,2.151637068282723,1.7411253106207865,-0.4992238382117635,6710-HSJRD
0,0,0,1,2,1,0,2,2,0,2,2,2,1,2,-0.4270691509597626,0.4311280915976607,1.33730242038465,1.1000862258304505,1.5340847290501687,-0.47780241160201486,6680-NENYN
0,1,0,1,2,0,0,2,2,0,2,0,1,1,0,2.341541171383314,1.3700968348159652,0.20826370927424898,1.0907777202908908,0.2407788162931083,-0.5029762916399618,8016-ZMGMO
0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2.341541171383314,-1.038562115178816,0.39560050282145653,-0.7865483790624747,0.24550399012210813,-0.01252839555349133,2070-FNEXE
0,1,0,1,2,1,0,2,2,2,0,0,0,0,2,-0.4270691509597626,0.9618495551558328,0.8672877865742461,1.2582200044608296,0.8914348926702534,-0.4931340335587768,1020-JPQOW
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,-0.4270691509597626,-0.9569126592467895,-1.487803332304931,-0.904212321704196,-1.2668803220401186,-0.2533386800741811,2791-SFVEW
1,1,1,1,2,1,0,0,2,0,0,0,2,1,1,-0.4270691509597626,1.4925710187140049,0.4875962496526744,1.3929938668085988,0.46554572351611456,-0.5041950667709594,6670-MFRPK
0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,-0.4270691509597626,-0.5078406516206438,-1.5296195808645754,-0.8556751142479199,-1.5687673474652728,-0.36172880502588806,5025-GOOKI
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-1.2835104829748953,-1.4760947827082305,-1.000688332689205,-1.46510250377447,3.027120274067248,2002-MZHWP
1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,2.341541171383314,-1.2835104829748953,0.20826370927424898,-0.9783700825026892,0.20916369665276913,3.027120274067248,0812-WUPTB
0,1,0,0,1,0,0,2,0,2,2,2,1,1,1,-0.4270691509597626,0.6760764593937402,-0.2784774239600126,0.22275957872693863,-0.25979913811821903,-0.48399519602134583,1264-FUHCX
1,0,0,1,2,1,2,0,0,2,0,2,0,1,2,-0.4270691509597626,0.635251731427727,1.029534830985667,0.9606581107129011,0.93275317296287,-0.4796466199847586,4724-WXVWF
1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,2.341541171383314,0.26782917973360776,1.3724280691747517,0.8895145326605511,1.5065675944350163,-0.4681929845321348,8111-SLLHI
0,1,0,1,2,1,0,0,2,2,2,2,0,1,1,-0.4270691509597626,1.0434990110878593,1.253669923265361,1.5989999596424282,1.227437229707188,-0.49438575864854184,0348-SDKOL
1,1,0,1,2,0,0,2,2,2,2,0,2,0,1,2.341541171383314,1.6150452026120448,0.4257082017844003,1.3821782698959675,0.34542990056870704,-0.5051869050953076,5329-KRDTM
0,0,0,1,0,1,0,2,0,2,2,2,2,1,3,-0.4270691509597626,0.7169011873597534,1.1901092254547017,1.2235790659886103,1.2040469230794337,-0.48528660999732703,4366-CTOUZ
1,0,0,1,0,1,0,0,0,0,2,2,0,0,1,2.341541171383314,-0.7527890194167233,0.8639424866894747,-0.44856097554274355,0.8604387600052292,-0.30053814335587165,1236-WFCDV
1,1,1,1,2,0,2,2,2,2,2,2,2,1,3,-0.4270691509597626,1.5742204746460315,0.8907048857676471,1.9111451787356675,0.9394319800817726,-0.5069301850605883,7579-KKLOE
1,1,1,0,1,0,2,0,2,2,2,2,1,0,2,-0.4270691509597626,-0.05876864399449818,-0.15637397816585058,-0.19027210992838645,-0.1636403639286363,-0.440349573415276,6933-VLYFX
0,1,0,1,0,1,2,0,2,2,2,2,1,1,1,-0.4270691509597626,0.26782917973360776,1.3406477202694218,0.8230473704864087,1.3787157793182365,-0.4658118934774941,2359-QWQUL
1,0,0,1,2,1,2,2,2,0,2,2,2,1,1,-0.4270691509597626,1.4925710187140049,1.5196212641047,2.2839951518118924,1.4342553329108714,-0.5034808909951336,2988-QRAJY
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2.341541171383314,-1.2426857550088821,-0.684931359959757,-0.968706967228289,-0.6063552420856227,1.1511540478857571,3754-DXMRT
1,0,0,1,2,1,0,0,0,2,2,0,0,1,0,2.341541171383314,-0.42619119568861735,0.8656151366318604,-0.16287850791196762,0.7410534465221793,-0.386806303587821,6284-AHOOQ
1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,-0.4270691509597626,-0.6303148355186835,0.14637566140597535,-0.5001788550704453,0.1019731039973423,-0.3414694114574552,9824-BEMCV
1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,-0.4270691509597626,1.3700968348159652,-1.4811127325353877,-0.4071602890001299,-1.4618276308236782,-0.5029123094163841,7073-QETQY
1,0,1,0,1,0,2,2,0,0,2,0,1,1,0,-0.4270691509597626,0.7169011873597534,-0.7217296586922441,-0.031030175876631105,-0.6783137735200725,-0.48668505822668234,6598-KELSS
1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,-0.4270691509597626,1.0434990110878593,-1.5078751316135603,-0.518286114655732,-1.5110827624034686,-0.4933692126554221,0788-DXBFY
1,1,0,0,1,0,0,2,2,2,2,2,1,1,0,2.341541171383314,0.5536022754957004,-0.1580466281082365,0.23873917990318305,-0.11067529146476963,-0.48034354010764935,4785-QRJHC
0,1,1,1,2,1,0,2,2,0,2,0,0,1,1,-0.4270691509597626,0.308653907699621,1.0613151798909963,0.7257734875980086,1.1081465512416555,-0.46836847172859597,4657-FWVFY
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-0.4270691509597626,1.0434990110878593,-1.4760947827082305,-0.4816726595334634,-1.463726535935198,-0.4948923688592377,2346-LOCWC
0,1,0,1,2,0,0,2,2,2,2,2,0,0,2,2.341541171383314,-0.22206755585855115,0.6431526942945516,0.014249054640798932,0.6984073232074205,-0.4264839019412678,0822-QGCXA
1,0,0,1,2,1,2,0,0,0,2,0,0,1,0,-0.4270691509597626,-0.71196429145071,0.7736193898006425,-0.4591549413710997,0.6069751096506747,-0.303401701233977,9529-OFXHY
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.4270691509597626,-1.2835104829748953,-0.6464604112848841,-0.9896954309091535,-0.640439112104251,3.027120274067248,5077-DXTCG
0,0,0,1,2,1,2,2,2,2,2,2,2,0,1,-0.4270691509597626,1.6150452026120448,1.6868862583432778,2.715843319522185,1.7349941813078267,-0.5075010546223159,8454-AATJP
1,1,1,1,0,0,2,2,0,0,0,0,1,0,3,-0.4270691509597626,0.14535499583556802,-0.3671278709064589,-0.1501347205661417,-0.35543699572897525,-0.45741693911446685,2703-AMTUL
0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,-0.4270691509597626,0.9210248271898196,-1.5212563311526464,-0.5673552367142687,-1.5433366994358528,-0.4877973840027202,6051-PTVNS
0,1,1,0,1,0,2,2,0,2,2,2,2,0,3,-0.4270691509597626,1.5742204746460315,-0.19986287666788097,0.8276572970393334,-0.20536922472802976,-0.505850973878154,6614-YOLAC
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,2.341541171383314,-1.2426857550088821,0.9776826827717073,-0.9340438656476425,0.6938197020396016,1.4120015854134806,7024-OHCCK
1,0,0,1,0,0,0,0,2,0,0,0,0,0,3,-0.4270691509597626,-1.2835104829748953,-0.45912361773767674,-0.9872131627652709,-0.4542247978561369,3.027120274067248,3946-MHCZW
1,0,0,1,2,0,2,2,0,2,0,0,2,1,0,2.341541171383314,1.4109215627819784,-0.0024901834663590824,0.87413333541185,-0.03742634075174936,-0.5021269847850648,2451-YMUXS
0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,-0.4270691509597626,-0.9977373872128027,-1.4861306823625449,-0.9472974044873015,-1.5609114310829304,-0.0429672697100803,2926-JEJJC
0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,-0.4270691509597626,-1.1610362990768557,-1.310502438412038,-0.9724525325525405,-1.446813597910816,0.5266339717499224,4430-YHXGG
1,1,0,1,2,1,2,2,2,0,2,0,0,1,2,-0.4270691509597626,-0.38536646772260413,1.1583288765493718,-0.04062680182574875,1.014236995480893,-0.39387712424986326,3934-HXCFZ
0,0,0,1,2,1,0,0,0,0,2,2,0,1,0,-0.4270691509597626,-0.22206755585855115,1.0362254307552097,0.1406009357861096,1.049468105458908,-0.42454524288720613,3597-MVHJT
0,1,1,0,1,0,2,0,0,0,2,2,0,0,2,-0.4270691509597626,-0.875263203314763,-0.4708321673343772,-0.7591769401544832,-0.4377496677806137,-0.2361259345681158,8108-UXRQN
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,2.341541171383314,-1.2426857550088821,0.9776826827717073,-0.9225633754821854,1.1244403037383655,1.1528624429661765,4424-TKOPW
1,0,1,1,2,1,2,2,2,0,2,2,1,1,1,-0.4270691509597626,0.6760764593937402,1.491186215084142,1.335281132463328,1.4434442897813033,-0.48258488468817107,0961-ZWLVI
1,0,0,1,2,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,1.0843237390538725,-1.3255562878935103,-0.3402277015490094,-1.2954581073196203,-0.4972426747230385,4458-KVRBJ
0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,-0.4270691509597626,0.18617972380158126,-1.3556639868564542,-0.6277497071792698,-1.3722200260836275,-0.4563447226372838,8450-LUGUK
0,0,1,1,0,0,2,2,0,2,0,0,0,1,2,-0.4270691509597626,-1.2835104829748953,-0.15470132822346488,-0.9831794770314617,-0.15162653720295158,3.027120274067248,4797-AXPXK
0,0,0,1,2,1,0,0,0,2,2,2,0,1,2,-0.4270691509597626,-0.9160879312807763,1.1332391274135851,-0.5406930172759581,1.3721718468005886,-0.2229933487202772,1450-GALXR
0,0,0,1,0,0,0,2,0,2,2,0,0,0,3,-0.4270691509597626,-0.9569126592467895,0.0543799145747575,-0.7347088684504974,0.1459838400328731,-0.1739617237056916,5174-RNGBH
0,1,0,1,2,1,2,0,2,0,2,2,0,0,0,2.341541171383314,1.329272106849952,1.3590468696356652,1.998379173506399,1.3249915854502248,-0.5009763340296646,3419-SNJJD
0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,-0.4270691509597626,-0.7936137473827365,-1.123165644864831,-0.85585241911534,-1.2585529725171183,-0.236114434256748,8718-PTMEZ
0,0,1,1,0,1,0,2,0,0,0,2,0,1,0,-0.4270691509597626,-0.71196429145071,0.7117313419323689,-0.44703172106124445,0.6676056036350311,-0.31407757383270507,2189-WWOEW
0,1,1,0,1,0,0,2,2,2,2,2,2,0,1,-0.4270691509597626,1.4517462907479917,-0.1446654285691503,0.811589043429379,-0.137445300035947,-0.5039646022968499,8181-YHCMF
0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,-0.4270691509597626,0.06370553990354154,-1.3054844885848809,-0.6032373092584289,-1.2497922029250883,-0.456525868232892,4707-YNOQA
0,1,0,1,2,0,0,0,2,0,2,2,1,0,0,-0.4270691509597626,0.7169011873597534,0.3705107536856698,0.7083976105908302,0.43109125616918237,-0.48656824852739267,5120-ZBLAI
1,0,0,1,2,1,2,0,0,0,2,2,0,0,2,-0.4270691509597626,-0.9160879312807763,1.1349117773559707,-0.5627231470529163,1.206906642905387,-0.2063781899152021,5138-WVKYJ
1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,-0.4270691509597626,-1.2835104829748953,-0.6330792117457976,-0.9895181260417335,-0.6271380896579569,3.027120274067248,0887-HJGAR
0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,-0.4270691509597626,-1.2835104829748953,-1.1599639435973181,-0.9964995051964033,-1.1508658484807774,3.027120274067248,6317-YPKDH
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,2.341541171383314,0.7169011873597534,1.0395707306399815,1.1252856801125444,1.0565718367061512,-0.48535360262264066,7480-QNVZJ
1,1,0,1,2,0,2,2,2,2,2,2,2,0,0,-0.4270691509597626,1.3700968348159652,0.9057587352491192,1.6834414027512923,0.9144201822710318,-0.5024690955099047,7975-JMZNT
0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,-0.7527890194167233,-1.479440082593002,-0.8801653490603332,-1.4522765178441153,-0.3065315284878249,1245-HARPS
